"NomeBase","Count","Itens"
"feedback.min.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\feedback.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\feedback.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\feedback.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\feedback.min.js.download"
"form-validation.min.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\form-validation.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\form-validation.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\form-validation.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\form-validation.min.js.download"
"config-je.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\config-je.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\config-je.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\config-je.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\config-je.js.download"
"green-audio-player.min.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\green-audio-player.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\green-audio-player.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\green-audio-player.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\green-audio-player.min.js.download"
"ponto dos concursos - direito constitucional - vicente paulo","4","Ponto dos Concursos - Direito Constitucional - Vicente Paulo(1).pdf || Ponto dos Concursos - Direito Constitucional - Vicente Paulo(2).pdf || Ponto dos Concursos - Direito Constitucional - Vicente Paulo(3).pdf || ponto dos concursos - direito constitucional - vicente paulo.pdf"
"document","4","document(1).pdf || document(2).pdf || document(3).pdf || document.pdf"
"rep kit gay","4","Rep Kit Gay (1).pdf || Rep Kit Gay (2).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Rep Kit Gay (1).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Rep Kit Gay (2).pdf"
"anchor","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\anchor.html || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\anchor.html || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\anchor.html || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\anchor.html"
"projeto de pesquisa","4","Projeto de pesquisa.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Processo seletivo - Doutorado - 2023\Projeto de pesquisa - Copia.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Processo seletivo - Doutorado - 2023\Projeto de pesquisa.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Processo seletivo - Mestrado - 2019\Documentos para inscrição\Projeto de pesquisa.pdf"
"modelo de projeto","4","Modelo de projeto (2).docx || Modelo de projeto.docx || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\PESQUISA EMPÍRICA DO DIREITO\Modelo de projeto (2).docx || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\PESQUISA EMPÍRICA DO DIREITO\Modelo de projeto.docx"
"breakpoints.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\breakpoints.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\breakpoints.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\breakpoints.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\breakpoints.js.download"
"clipboard.min.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\clipboard.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\clipboard.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\clipboard.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\clipboard.min.js.download"
"api.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\api.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\api.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\api.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\api.js.download"
"pet  apresentação de cálculos - lucas de souza","4","Pet  apresentação de cálculos - LUCAS DE SOUZA (3).doc || Pet  apresentação de cálculos - LUCAS DE SOUZA (4).doc || Pet  apresentação de cálculos - LUCAS DE SOUZA (5).doc || Pet  apresentação de cálculos - LUCAS DE SOUZA (6).doc"
"highlight-terms.min.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\highlight-terms.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\highlight-terms.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\highlight-terms.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\highlight-terms.min.js.download"
"styles__ltr","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\styles__ltr.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\styles__ltr.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\styles__ltr.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\styles__ltr.css"
"template.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\template.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\template.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\template.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\template.js.download"
"pt-br.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\pt-br.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\pt-br.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\pt-br.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\pt-br.js.download"
"plus.min","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\plus.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\plus.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\plus.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\plus.min.css"
"portal.min.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\portal.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\portal.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\portal.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\portal.min.js.download"
"hirschl, ran - the judicialization of mega-politics and the rise of political courts","4","HIRSCHL, Ran - The judicialization of mega-politics and the rise of political courts (2).pdf || HIRSCHL, Ran - The judicialization of mega-politics and the rise of political courts.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Judicialização\DA POLÍTICA\HIRSCHL, Ran - The judicialization of mega-politics and the rise of political courts.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL\HIRSCHL, Ran - The judicialization of mega-politics and the rise of political courts (2).pdf"
"desktop","4","desktop.ini || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\desktop.ini || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\desktop.ini || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\AGEL\desktop.ini"
"vendor.min.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\vendor.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\vendor.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\vendor.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\vendor.min.js.download"
"theme-compiled.min","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\theme-compiled.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\theme-compiled.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\theme-compiled.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\theme-compiled.min.css"
"validate-docs.min.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\validate-docs.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\validate-docs.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\validate-docs.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\validate-docs.min.js.download"
"plugins.min","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\plugins.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\plugins.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\plugins.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\plugins.min.css"
"internas.min","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\internas.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\internas.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\internas.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\internas.min.css"
"js.cookie.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\js.cookie.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\js.cookie.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\js.cookie.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\js.cookie.js.download"
"internas.min.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\internas.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\internas.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\internas.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\internas.min.js.download"
"jquery.mark.min.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\jquery.mark.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\jquery.mark.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\jquery.mark.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\jquery.mark.min.js.download"
"legislacao.min","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\legislacao.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\legislacao.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\legislacao.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\legislacao.min.css"
"jquery.placeholder.min.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\jquery.placeholder.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\jquery.placeholder.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\jquery.placeholder.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\jquery.placeholder.min.js.download"
"master.min","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\master.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\master.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\master.min.css || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\master.min.css"
"modernizr.min.js","4","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\PROVIMENTO Nº 1 - CGE, DE 23 DE JANEIRO DE 2019. — Tribunal Superior Eleitoral_files\modernizr.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.637, DE 21 DE JANEIRO DE 2021. — Tribunal Superior Eleitoral_files\modernizr.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.689, DE 24 DE MARÇO DE 2022. — Tribunal Superior Eleitoral_files\modernizr.min.js.download || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\RESOLUÇÕES (Covid-19)\RESOLUÇÃO Nº 23.696, DE 19 DE ABRIL 2022. — Tribunal Superior Eleitoral_files\modernizr.min.js.download"
"pauta trt 2013","3","PAUTA TRT 2013 (2).doc || PAUTA TRT 2013 (3).doc || PAUTA TRT 2013.doc"
"fev_2014","3","FEV_2014 (1).pdf || FEV_2014 (2).pdf || FEV_2014.pdf"
