coluna,etiqueta,cor_atual,cor_alvo,remover_se_apply
nomeMunicipio,SERRA,green,green,0
nomeMunicipio,GUAÇUÍ,red,red,0
nomeMunicipio,MAMANGUAPE,yellow,yellow,0
nomeMunicipio,CATUÍPE,blue,blue,0
nomeMunicipio,ITAPORANGA D'AJUDA,green,green,0
nomeMunicipio,SÃO BERNARDO,purple,purple,0
nomeMunicipio,ARACI,green,green,0
nomeMunicipio,CONTAGEM,brown,brown,0
nomeMunicipio,IPORÁ,default,default,0
nomeMunicipio,TEIXEIRA DE FREITAS,purple,purple,0
nomeMunicipio,NIQUELÂNDIA,purple,purple,0
nomeMunicipio,SABARÁ,pink,pink,0
nomeMunicipio,BANNACH,pink,pink,0
nomeMunicipio,MUANÁ,pink,pink,0
nomeMunicipio,PARAGUAÇU PAULISTA,red,red,0
nomeMunicipio,BOA HORA,brown,brown,0
nomeMunicipio,FRANCO DA ROCHA,blue,blue,0
nomeMunicipio,BLUMENAU,red,red,0
nomeMunicipio,PRADO,default,default,0
nomeMunicipio,ITAREMA,gray,gray,0
nomeMunicipio,DIVINA PASTORA,blue,blue,0
nomeMunicipio,COSTA MARQUES,yellow,yellow,0
nomeMunicipio,RIBEIRÃO PIRES,orange,orange,0
nomeMunicipio,ALTAMIRA,default,default,0
nomeMunicipio,ITAPEVI,blue,blue,0
nomeMunicipio,COREAÚ,red,red,0
nomeMunicipio,NOVO LINO,gray,gray,0
nomeMunicipio,ATIBAIA,default,default,0
nomeMunicipio,SÃO SEBASTIÃO DO PASSE,brown,brown,0
nomeMunicipio,SÃO PAULO DO POTENGI,blue,blue,0
nomeMunicipio,VIEIRAS,gray,gray,0
nomeMunicipio,TRÊS RANCHOS,green,green,0
nomeMunicipio,APIAÍ,purple,purple,0
nomeMunicipio,MURIAÉ,orange,orange,0
nomeMunicipio,ÁGUA CLARA,red,red,0
nomeMunicipio,CAUCAIA,default,default,0
nomeMunicipio,RIACHINHO,orange,orange,0
nomeMunicipio,SÃO JOÃO DA VARJOTA,default,default,0
nomeMunicipio,QUEIMADOS,brown,brown,0
nomeMunicipio,CHORÓ,red,red,0
nomeMunicipio,MANDIRITUBA,pink,pink,0
nomeMunicipio,PALHANO,pink,pink,0
nomeMunicipio,ARACAJU,pink,pink,0
nomeMunicipio,SÃO MATEUS,default,default,0
nomeMunicipio,ANORI,pink,pink,0
nomeMunicipio,ARAXÁ,green,green,0
nomeMunicipio,SÃO SEBASTIÃO DA GRAMA,default,default,0
nomeMunicipio,GUADALUPE,pink,pink,0
nomeMunicipio,PARANACITY,red,red,0
nomeMunicipio,RUY BARBOSA,default,default,0
nomeMunicipio,BELFORD ROXO,pink,pink,0
nomeMunicipio,ASSUNÇÃO DO PIAUÍ,orange,orange,0
nomeMunicipio,DIADEMA,green,green,0
nomeMunicipio,SANTA LUZIA,green,green,0
nomeMunicipio,JACUPIRANGA,blue,blue,0
nomeMunicipio,PORTO ALEGRE,pink,pink,0
nomeMunicipio,MARACANÃ,gray,gray,0
nomeMunicipio,GURUPÁ,default,default,0
nomeMunicipio,AMPARO DO SERRA,default,default,0
nomeMunicipio,BOA VISTA,gray,gray,0
nomeMunicipio,IBIÁ,pink,pink,0
nomeMunicipio,GOIANÉSIA,pink,pink,0
nomeMunicipio,MARIANA,green,green,0
nomeMunicipio,JUSSARA,green,green,0
nomeMunicipio,MUTUM,orange,orange,0
nomeMunicipio,NATAL,blue,blue,0
nomeMunicipio,AGRESTINA,purple,purple,0
nomeMunicipio,CASCAVEL,blue,blue,0
nomeMunicipio,TAQUARITINGA DO NORTE,brown,brown,0
nomeMunicipio,BOM JESUS DA LAPA,purple,purple,0
nomeMunicipio,CRAÍBAS,green,green,0
nomeMunicipio,APARECIDA DE GOIÂNIA,yellow,yellow,0
nomeMunicipio,GOVERNADOR MANGABEIRA,brown,brown,0
nomeMunicipio,AÇUCENA,brown,brown,0
nomeMunicipio,SÃO JOSÉ DA VARGINHA,default,default,0
nomeMunicipio,ALTO SANTO,brown,brown,0
nomeMunicipio,ARACATI,red,red,0
nomeMunicipio,JUNDIAÍ,red,red,0
nomeMunicipio,CABROBÓ,gray,gray,0
nomeMunicipio,OLIVENÇA,yellow,yellow,0
nomeMunicipio,IPAUMIRIM,red,red,0
nomeMunicipio,PORTO DA FOLHA,orange,orange,0
nomeMunicipio,ARAL MOREIRA,gray,gray,0
nomeMunicipio,VIGIA,pink,pink,0
nomeMunicipio,FREI PAULO,red,red,0
nomeMunicipio,COLATINA,green,green,0
nomeMunicipio,TOBIAS BARRETO,blue,blue,0
nomeMunicipio,UMBURANAS,yellow,yellow,0
nomeMunicipio,BARREIROS,yellow,yellow,0
nomeMunicipio,ARAUCÁRIA,gray,gray,0
nomeMunicipio,PINDARÉ MIRIM,brown,brown,0
nomeMunicipio,SANTA RITA,yellow,yellow,0
nomeMunicipio,SÃO JOSÉ DA LAJE,pink,pink,0
nomeMunicipio,PORTO REAL DO COLÉGIO,brown,brown,0
nomeMunicipio,CAMPO LARGO,pink,pink,0
nomeMunicipio,JAQUIRANA,gray,gray,0
nomeMunicipio,ITAQUIRAÍ,brown,brown,0
nomeMunicipio,RIBAS DO RIO PARDO,green,green,0
nomeMunicipio,SANTA QUITÉRIA,purple,purple,0
nomeMunicipio,CAIAPÔNIA,gray,gray,0
nomeMunicipio,DIAMANTINA,brown,brown,0
nomeMunicipio,LASSANCE,yellow,yellow,0
nomeMunicipio,LAVRAS,green,green,0
nomeMunicipio,MEDINA,green,green,0
nomeMunicipio,JACAREACANGA,purple,purple,0
nomeMunicipio,SÃO PEDRO,purple,purple,0
nomeMunicipio,CAMAÇARI,purple,purple,0
nomeMunicipio,POTIRETAMA,yellow,yellow,0
nomeMunicipio,NOSSA SENHORA DAS DORES,brown,brown,0
nomeMunicipio,GUARACIABA,orange,orange,0
nomeMunicipio,BRASILÉIA,gray,gray,0
nomeMunicipio,LAPA,pink,pink,0
nomeMunicipio,MONGAGUÁ,green,green,0
nomeMunicipio,CURRAL DE CIMA,gray,gray,0
nomeMunicipio,CAMPO GRANDE,purple,purple,0
nomeMunicipio,VITÓRIA DO MEARIM,orange,orange,0
nomeMunicipio,ÓBIDOS,blue,blue,0
nomeMunicipio,FIGUEIRÓPOLIS D'OESTE,yellow,yellow,0
nomeMunicipio,OLINDA,blue,blue,0
nomeMunicipio,COTIA,pink,pink,0
nomeMunicipio,SERRANA,yellow,yellow,0
nomeMunicipio,ITAPORANGA,gray,gray,0
nomeMunicipio,CATOLÂNDIA,green,green,0
nomeMunicipio,GUARANTÃ DO NORTE,red,red,0
nomeMunicipio,PIAÇABUÇU,purple,purple,0
nomeMunicipio,MORENO,default,default,0
nomeMunicipio,SANTANA,blue,blue,0
nomeMunicipio,SÃO JOÃO EVANGELISTA,purple,purple,0
nomeMunicipio,ITAPAJÉ,gray,gray,0
nomeMunicipio,MATEUS LEME,green,green,0
nomeMunicipio,POTENGI,green,green,0
nomeMunicipio,GUAIÚBA,blue,blue,0
nomeMunicipio,CANOAS,blue,blue,0
nomeMunicipio,BOCAINA,default,default,0
nomeMunicipio,SANTO INÁCIO DO PIAUÍ,default,default,0
nomeMunicipio,CAMPOS DOS GOYTACAZES,default,default,0
nomeMunicipio,SANTO ESTEVÃO,orange,orange,0
nomeMunicipio,LAGOA SANTA,gray,gray,0
nomeMunicipio,AVEIRO,blue,blue,0
nomeMunicipio,PANORAMA,green,green,0
nomeMunicipio,MATINHOS,default,default,0
nomeMunicipio,NOVA GRANADA,default,default,0
nomeMunicipio,ITAPECERICA DA SERRA,yellow,yellow,0
nomeMunicipio,PINHEIRO,purple,purple,0
nomeMunicipio,PLACAS,purple,purple,0
nomeMunicipio,ITAPEVA,orange,orange,0
nomeMunicipio,SALGADO,gray,gray,0
nomeMunicipio,ITUIUTABA,gray,gray,0
nomeMunicipio,MARATAÍZES,default,default,0
nomeMunicipio,BARREIRA,pink,pink,0
nomeMunicipio,URÂNIA,brown,brown,0
nomeMunicipio,CAMALAÚ,orange,orange,0
nomeMunicipio,PACUJÁ,purple,purple,0
nomeMunicipio,SÃO FRANCISCO DE ASSIS,purple,purple,0
nomeMunicipio,BURITI,gray,gray,0
nomeMunicipio,BAGRE,pink,pink,0
nomeMunicipio,FERREIRA GOMES,red,red,0
nomeMunicipio,CAETITÉ,brown,brown,0
nomeMunicipio,MARANGUAPE,green,green,0
nomeMunicipio,PIÚMA,purple,purple,0
nomeMunicipio,LONDRINA,red,red,0
nomeMunicipio,AROAZES,green,green,0
nomeMunicipio,BARRA DE SÃO MIGUEL,gray,gray,0
nomeMunicipio,SALITRE,blue,blue,0
nomeMunicipio,ITUPEVA,default,default,0
nomeMunicipio,MARAPOAMA,yellow,yellow,0
nomeMunicipio,CORNÉLIO PROCÓPIO,purple,purple,0
nomeMunicipio,ÁGUAS LINDAS DE GOIÁS,purple,purple,0
nomeMunicipio,IBIRATAIA,yellow,yellow,0
nomeMunicipio,SANTO ANDRÉ,blue,blue,0
nomeMunicipio,TUNAS DO PARANÁ,purple,purple,0
nomeMunicipio,ANTÔNIO CARDOSO,pink,pink,0
nomeMunicipio,ROLIM DE MOURA,brown,brown,0
nomeMunicipio,RIO GRANDE,yellow,yellow,0
nomeMunicipio,RIOZINHO,blue,blue,0
nomeMunicipio,TEODORO SAMPAIO,green,green,0
nomeMunicipio,ROLÂNDIA,green,green,0
nomeMunicipio,RIO CLARO,blue,blue,0
nomeMunicipio,IGARAPÉ DO MEIO,purple,purple,0
nomeMunicipio,RIO NEGRO,yellow,yellow,0
nomeMunicipio,AUGUSTO PESTANA,blue,blue,0
nomeMunicipio,VÁRZEA ALEGRE,brown,brown,0
nomeMunicipio,GOIATINS,purple,purple,0
nomeMunicipio,RIO NOVO DO SUL,red,red,0
nomeMunicipio,GASPAR,yellow,yellow,0
nomeMunicipio,ALMENARA,brown,brown,0
nomeMunicipio,CERRO GRANDE,default,default,0
nomeMunicipio,RIO BRANCO,default,default,0
nomeMunicipio,SANTA CRUZ CABRÁLIA,pink,pink,0
nomeMunicipio,BREJO SANTO,gray,gray,0
nomeMunicipio,ITATIRA,green,green,0
nomeMunicipio,SANTOS,green,green,0
nomeMunicipio,JOÃO NEIVA,orange,orange,0
nomeMunicipio,FORMIGA,purple,purple,0
nomeMunicipio,SÃO TOMÉ,green,green,0
nomeMunicipio,CABEDELO,orange,orange,0
nomeMunicipio,ILHABELA,brown,brown,0
nomeMunicipio,SÃO JOÃO,default,default,0
nomeMunicipio,SÃO JOSÉ DOS PINHAIS,purple,purple,0
nomeMunicipio,RIBEIRÃO PRETO,brown,brown,0
nomeMunicipio,PALMAS DE MONTE ALTO,gray,gray,0
nomeMunicipio,NOVA VENÉCIA,gray,gray,0
nomeMunicipio,SÃO PEDRO DA ALDEIA,red,red,0
nomeMunicipio,CARPINA,purple,purple,0
nomeMunicipio,CRATO,purple,purple,0
nomeMunicipio,CENTENÁRIO,yellow,yellow,0
nomeMunicipio,VIÇOSA,purple,purple,0
nomeMunicipio,SUMARÉ,pink,pink,0
nomeMunicipio,CORRENTE,purple,purple,0
nomeMunicipio,NAZARÉ,gray,gray,0
nomeMunicipio,PALHOÇA,green,green,0
nomeMunicipio,EMBU DAS ARTES,yellow,yellow,0
nomeMunicipio,EWBANK DA CÂMARA,blue,blue,0
nomeMunicipio,PRACUÚBA,green,green,0
nomeMunicipio,ITUPIRANGA,red,red,0
nomeMunicipio,SANTA TEREZINHA DE ITAIPU,brown,brown,0
nomeMunicipio,CRATEÚS,default,default,0
nomeMunicipio,SÃO JOSÉ DA COROA GRANDE,purple,purple,0
nomeMunicipio,LIMOEIRO DO NORTE,red,red,0
nomeMunicipio,PIANCÓ,brown,brown,0
nomeMunicipio,BALNEÁRIO CAMBORIÚ,red,red,0
nomeMunicipio,GONGOGI,brown,brown,0
nomeMunicipio,MOSSORÓ,brown,brown,0
nomeMunicipio,HUMAITÁ,pink,pink,0
nomeMunicipio,SANTA MARIA DA BOA VISTA,blue,blue,0
nomeMunicipio,ABELARDO LUZ,yellow,yellow,0
nomeMunicipio,MÃE DO RIO,gray,gray,0
nomeMunicipio,JOÃO LISBOA,green,green,0
nomeMunicipio,SANTA CRUZ DE GOIÁS,blue,blue,0
nomeMunicipio,POÁ,default,default,0
nomeMunicipio,PASSAGEM FRANCA,orange,orange,0
nomeMunicipio,JAGUARÉ,orange,orange,0
nomeMunicipio,BOCA DA MATA,brown,brown,0
nomeMunicipio,DEODÁPOLIS,red,red,0
nomeMunicipio,NOVA UNIÃO,gray,gray,0
nomeMunicipio,LIMEIRA,gray,gray,0
nomeMunicipio,PRESIDENTE FIGUEIREDO,purple,purple,0
nomeMunicipio,RONCADOR,default,default,0
nomeMunicipio,QUEIMADAS,red,red,0
nomeMunicipio,PAU DOS FERROS,purple,purple,0
nomeMunicipio,DOURADOS,brown,brown,0
partes,COLIGAÇÃO EXPERIÊNCIA E FUTURO PRA GUARULHOS,pink,pink,0
partes,LUCAS SANCHES PROMESSIA,brown,brown,0
partes,MARIA JOSE DO NASCIMENTO,green,green,0
partes,ALEXSANDRO LUCIO RODRIGUES,gray,gray,0
partes,ANDERSON ALUISIO DA CRUZ,blue,blue,0
partes,DEBORA CRISTINA VALE DIAS,yellow,yellow,0
partes,DIONISIO DA TRINDADE ASSIS,red,red,0
partes,FILOMENA APARECIDA XAVIER DE OLIVEIRA,purple,purple,0
partes,JORDANE CRUZ,orange,orange,0
partes,JOSE MARIA DE JESUS,default,default,0
partes,Ministério Público Eleitoral,green,green,0
partes,PAULO SERGIO DE LIMA,purple,purple,0
partes,RENATO JOSUE MARGOTTI,brown,brown,0
partes,SILVANA APARECIDA FERREIRA,orange,orange,0
partes,JOSE CARLOS OLIVEIRA MELO,red,red,0
partes,PODEMOS (PODE) - NACIONAL,orange,orange,0
partes,RENATA HELLMEISTER DE ABREU,default,default,0
partes,União Federal,green,green,0
partes,União,gray,gray,0
partes,COLIGAÇÃO FRENTE AMPLA E DEMOCRÁTICA POR ORIXIMINÁ,default,default,0
partes,FRANCISCO AZEVEDO PEREIRA,gray,gray,0
partes,JOSE WILLIAN SIQUEIRA DA FONSECA,brown,brown,0
partes,Coligação Frente Ampla,brown,brown,0
partes,Democrática por Oriximiná,green,green,0
partes,EMERSON MARCIO VITALINO,brown,brown,0
partes,ALAN RENATO LOPES DO ROSARIO,gray,gray,0
partes,EDNILSON MARTINS BARBOSA,pink,pink,0
partes,ERMERSON SILVA DA CUNHA,default,default,0
partes,GETULIO ALVES DOS SANTOS,pink,pink,0
partes,JOSE ROBERTO RIBEIRO DA SILVA,blue,blue,0
partes,LEANI GUIMARAES VELOSO DE MOURA,brown,brown,0
partes,MICHELI GONCALVES DE ALMEIDA,orange,orange,0
partes,PARTIDO LIBERAL (PL) - MUNICIPAL,brown,brown,0
partes,REJIANE CESAR DE OLIVEIRA DOS SANTOS,yellow,yellow,0
partes,SEBASTIAO AUGUSTO DA SILVA,blue,blue,0
partes,UNIAO BRASIL (UNIÃO) - MUNICIPAL,orange,orange,0
partes,VALDEMAR PINHEIRO DOS SANTOS,brown,brown,0
partes,VINICIUS PIRES DOS SANTOS,pink,pink,0
partes,Emerson Silva da Cunha,default,default,0
partes,ANANIAS MARTINS DE SOUZA FILHO,green,green,0
partes,JOVANIL RAMOS DOS SANTOS,orange,orange,0
partes,PARTIDO LIBERAL (PL) - ESTADUAL,red,red,0
partes,ANTONIO PAULO DE OLIVEIRA FURLAN,yellow,yellow,0
partes,COLIGAÇÃO TRABALHANDO PELO POVO,blue,blue,0
partes,GILVAM PINHEIRO BORGES,pink,pink,0
partes,MARIO ROCHA DE MATOS NETO,brown,brown,0
partes,LUCIANO NASCIMENTO DA SILVA,red,red,0
partes,UNIÃO BRASIL (UNIÃO) - MUNICIPAL,pink,pink,0
partes,COLIGAÇÃO O TRABALHO NÃO PODE PARAR,orange,orange,0
partes,HURIBI ALEXANDRINA,default,default,0
partes,EMERSON MIGUEL PETRIV,orange,orange,0
partes,JOAO VICTOR MATTOS LEAO BETTEGA,purple,purple,0
partes,MARLY DE FATIMA RIBEIRO,red,red,0
partes,MATHEUS VINICCIUS RIBEIRO PETRIV,gray,gray,0
partes,RUTH HELENA RODRIGUES MONTEIRO,brown,brown,0
partes,ENERCIA MONTEIRO DOS SANTOS,orange,orange,0
partes,VALDECI JOSE DE SOUZA,orange,orange,0
partes,COLIGAÇÃO PELA DIGNIDADE DE NOSSA GENTE,gray,gray,0
partes,JOSE MARTINS BARROS JUNIOR,gray,gray,0
partes,MARIA VERIANI ARAUJO COSTA,brown,brown,0
partes,PARTIDO DEMOCRÁTICO TRABALHISTA (PDT) - ESTADUAL,blue,blue,0
partes,EUGENIO JOSE DE FREITAS FILHO,brown,brown,0
partes,ANA PAULA CARDOZO DE SOUZA,default,default,0
partes,ANA PAULA SIQUEIRA,brown,brown,0
partes,GIOVANNI VILLIUS RIGHETTO MOCKUS,pink,pink,0
partes,IARACI DOS SANTOS DIAS,purple,purple,0
partes,JULIANA PEREIRA DE SA,brown,brown,0
partes,MARINA MEDEIROS HELOU,default,default,0
partes,MELCHIOR NAELSON BATISTA DA SILVA,purple,purple,0
partes,REDE SUSTENTABILIDADE (REDE) - NACIONAL,red,red,0
partes,ALEX DUARTE SANTANA BARROS,purple,purple,0
partes,DUARTE & GONTIJO ADVOGADOS ASSOCIADOS,red,red,0
partes,PARTIDO DA MULHER BRASILEIRA (PMB) - NACIONAL,orange,orange,0
partes,SERGIO DA SILVA BERNARDO,brown,brown,0
partes,SUED HAIDAR NOGUEIRA,purple,purple,0
partes,CLEIBE JUVINAPE TEIXEIRA,brown,brown,0
partes,FRANCISCO DE ASSIS AZEVEDO TORRES FILHO,green,green,0
partes,JOSE GILVAN RIBEIRO DE ALMEIDA FILHO,green,green,0
partes,ELIAS REAL DA SILVA,gray,gray,0
partes,ROGERIO PETRONILHO,purple,purple,0
partes,ANA PAULA SANTOS LIMA,green,green,0
partes,COLIGAÇÃO UNIDOS POR SÃO DOMINGOS,orange,orange,0
partes,GENILSON PAULINO NUNES,blue,blue,0
partes,JADIEL VIEIRA DOS PASSOS,blue,blue,0
partes,JOSE SANTOS MENDONCA,orange,orange,0
partes,JOSE VALDEMIR DOS SANTOS,yellow,yellow,0
partes,JOSIVALDO BARBOSA DOS SANTOS,yellow,yellow,0
partes,JULIO RENOVATO DOS SANTOS,pink,pink,0
partes,KELI CRISTINA SANTOS FONSECA,blue,blue,0
partes,PROGRESSISTAS (PP) - MUNICIPAL,blue,blue,0
partes,MANOEL VIRGULINO SIMAO,orange,orange,0
partes,RAMAYARA ALVES PEREIRA,pink,pink,0
partes,ANA CLAUDIA ALVES DA SILVA,green,green,0
partes,AIRTON FRANCISCO PEREIRA,orange,orange,0
partes,ANDRE LUIZ RIBEIRO DE LIMA,red,red,0
partes,CARLOS ALESSANDRO DIAS,gray,gray,0
partes,CARLOS ROBERTO DA SILVA,green,green,0
partes,FELIPE LEON SILVA CLORADO,yellow,yellow,0
partes,JACINTO SANTANA,default,default,0
partes,JESSICA CAROLINA FONSECA,default,default,0
partes,JOSE NASCIMENTO DA ROSA,gray,gray,0
partes,MAYARA DE MELO LOWEN,blue,blue,0
partes,MOVIMENTO DEMOCRATICO BRASILEIRO (MDB) - MUNICIPAL,green,green,0
partes,RENAN CASSIO ROSA,brown,brown,0
partes,REPUBLICANOS (REPUBLICANOS) - MUNICIPAL,orange,orange,0
partes,TAMY APARECIDA DA SILVA,yellow,yellow,0
partes,INGRID DELAMARE TEIXEIRA,green,green,0
partes,PEDRO RONNY ARGERIN,pink,pink,0
partes,ATLASINTEL TECNOLOGIA DE DADOS LTDA,red,red,0
partes,COLIGAÇÃO UNIÃO DE VERDADE,orange,orange,0
partes,JANAD MARQUES DE FREITAS VALCARI,gray,gray,0
partes,FRANCISCO CAETANO MARTIN,orange,orange,0
partes,JOSE LUIZ DE FRANCA PENNA,blue,blue,0
partes,PARTIDO VERDE (PV) - NACIONAL,orange,orange,0
partes,REYNALDO NUNES DE MORAIS,blue,blue,0
partes,MARCOS ANTONIO MARQUES,red,red,0
partes,ARISTIDES DA SILVA LOPES,red,red,0
partes,ATILA CESAR MONTEIRO JACOMUSSI,pink,pink,0
partes,COLIGAÇÃO DE VOLTA PRO POVO: A CIDADE SORRINDO DE NOVO,default,default,0
partes,COLIGAÇÃO VERDADE PARA MAUÁ AVANÇAR,yellow,yellow,0
partes,FRANCISCO MARCELO DE OLIVEIRA,yellow,yellow,0
partes,COLIGAÇÃO PRA AVANÇAR TEM QUE MUDAR,yellow,yellow,0
partes,EVANDRO SILVA PEREIRA COSTA,pink,pink,0
partes,LUIZ ANTONIO GOMES SANTOS,blue,blue,0
partes,DARIO DA SOLIDADE LIMA,yellow,yellow,0
partes,LAURIANNE DE MIRANDA GOMES,green,green,0
partes,ALISON ANDREI PEREIRA DE CAMARGO,gray,gray,0
partes,COLIGAÇÃO EU ESCOLHO VOTORANTIM,brown,brown,0
partes,FABIOLA ALVES DA SILVA,blue,blue,0
partes,PAULO SERGIO MENDES,yellow,yellow,0
partes,KELLY INAIANE NALVA DOS SANTOS DIAS,red,red,0
partes,COLIGAÇÃO AMOR POR SÃO PAULO,pink,pink,0
partes,GUILHERME CASTRO BOULOS,blue,blue,0
partes,RUBENS ALBERTO GATTI NUNES,pink,pink,0
partes,SEVERINO CAVALCANTE DE MELO,brown,brown,0
partes,AURELIO RAMOS DE OLIVEIRA NETO,orange,orange,0
partes,COLIGAÇÃO UNIÃO POR PARAUAPEBAS,green,green,0
partes,ANTONIO FELIPE DOS SANTOS,blue,blue,0
partes,VALTER BATISTA DOS SANTOS,red,red,0
partes,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA (PSDB) - ESTADUAL,yellow,yellow,0
partes,MAYRA BENITA ALVES DIAS GARCIA,red,red,0
partes,MARIA DO SOCORRO MARQUES MAIA,gray,gray,0
partes,VALDIR PERES PEREIRA,brown,brown,0
partes,COLIGAÇÃO CONTINUIDADE E PROGRESSO!,yellow,yellow,0
partes,USUÁRIO DESCONHECIDO (FACEBOOK) https://www.facebook.com/josesilvanovo,brown,brown,0
partes,EVANDRO FIGUEREDO PEDREIRA,default,default,0
partes,IGOR ALMEIDA SOUSA,red,red,0
partes,ARTUR SERGIO DE ALMEIDA REIS,brown,brown,0
partes,COLIGAÇÃO LAGARTO AVANÇA PARA O FUTURO,gray,gray,0
partes,SUELY SILVA NASCIMENTO MENEZES,orange,orange,0
partes,PARTIDO RENOVACAO DEMOCRATICA (PRD) - ESTADUAL,brown,brown,0
partes,DATA HARVEST SOLUTIONS,red,red,0
partes,S. DE R. L. DE C. V.,brown,brown,0
partes,LUIZ LINDBERGH FARIAS FILHO,blue,blue,0
partes,S. DE R. L. DE C. V,yellow,yellow,0
partes,ASSOCIAÇÃO BRASILEIRA DE EMISSORAS DE RÁDIO E TELEVISÃO (ABERT),brown,brown,0
partes,Associação Brasileira de Emissoras de Rádio,default,default,0
partes,Televisão - Abert,red,red,0
partes,AMANDA BESERRA DE FREITAS,pink,pink,0
partes,COLIGAÇÃO O FUTURO EM NOSSAS MÃOS,default,default,0
partes,JANIO NATAL ANDRADE BORGES,purple,purple,0
partes,ANTONIO CARLOS ALVES PERES,red,red,0
partes,COLIGAÇÃO UNIÃO,pink,pink,0
partes,TRABALHO E CORAGEM,default,default,0
partes,FRANCISCO ERIVAN DA SILVA,orange,orange,0
partes,JAIRO VARELA GOMES,purple,purple,0
partes,LUAN PEREIRA XAVIER GOMES,green,green,0
partes,COLIGAÇÃO A UNIÃO CONTINUA UNIFLOR EM BOAS MÃOS,default,default,0
partes,MAYCON RODRIGO RODRIGUES DE SOUZA,orange,orange,0
partes,ABILIO JACQUES BRUNINI MOUMER,brown,brown,0
partes,COLIGAÇÃO PARA CUIDAR DAS PESSOAS,red,red,0
partes,MARCIA APARECIDA KUHN PINHEIRO,green,green,0
partes,MAURO MENDES FERREIRA,orange,orange,0
partes,OTAVIANO OLAVO PIVETTA,yellow,yellow,0
partes,RENATA KELLE ASSIS DUTRA,yellow,yellow,0
partes,EDER MAURO CARDOSO BARRA,brown,brown,0
partes,FEDERAÇÃO PSDB CIDADANIA - ESTADUAL / PA,pink,pink,0
partes,JOAQUIM PASSARINHO PINTO DE SOUZA PORTO,green,green,0
partes,JOSE DA CRUZ MARINHO,purple,purple,0
partes,KEWIN KATY PYLES,orange,orange,0
partes,LENA RIBEIRO PINTO DE OLIVEIRA,brown,brown,0
partes,LENILDO MENDES DOS SANTOS SERTAO,default,default,0
partes,NILSON PINTO DE OLIVEIRA,orange,orange,0
partes,VALDEMAR COSTA NETO,red,red,0
partes,DAYANY BITTENCOURT SANTIL,blue,blue,0
partes,FEDERAÇÃO PSDB CIDADANIA - GUAMARÉ / RN,default,default,0
partes,FRANCISCO ADRIANO HOLANDA DIOGENES,yellow,yellow,0
partes,JOSIVAN DANTAS DA SILVA,yellow,yellow,0
partes,JOSIVAN DANTAS DA SILVA 59599502434,blue,blue,0
partes,ANA RUBIA TEIXEIRA NICACIO,red,red,0
partes,EIMAR RAQUEL DA SILVA,gray,gray,0
partes,EMANUEL LAURIANO ASSUNCAO,purple,purple,0
partes,FEDERAÇÃO PSOL REDE (PSOL/REDE) - BENTO FERNANDES / RN,green,green,0
partes,FRANCISCA WISLIANY PEREIRA,yellow,yellow,0
partes,JOSE NICACIO TEIXEIRA,blue,blue,0
partes,JOSEILSON LUIZ DA ROCHA,red,red,0
partes,MARIANE GALDINO DE LIMA,yellow,yellow,0
partes,RONALDO LUIZ CARDOSO,default,default,0
partes,WELLINGTON JOSE DA SILVA FERNANDES DE OLIVEIRA,green,green,0
partes,COLIGAÇÃO PRA FRENTE É QUE SE ANDA,orange,orange,0
partes,FABIO MARINHO DOS SANTOS,gray,gray,0
partes,LUCIANO JARDIM LAGO,yellow,yellow,0
partes,REGINA CHAVES DA SILVA GONCALVES,green,green,0
partes,RODRIGO LOBO SILVA,purple,purple,0
partes,RODRIGO VIANA LORENTZ,red,red,0
partes,TANIA MARA COUTINHO MOURA,green,green,0
partes,UGLENO ALVES PEREIRA SANTOS,gray,gray,0
partes,VANILSON MACIEL DE SOUZA,gray,gray,0
partes,GENILSE GONCALVES DE FREITAS,pink,pink,0
partes,JOAQUIM JULIO COELHO,gray,gray,0
partes,JOSE DOMINGOS RIZZO,blue,blue,0
partes,BERNARDO ROGERIO MATA DE ARAUJO JUNIOR,pink,pink,0
partes,MOBILIZAÇÃO NACIONAL (MOBILIZA) - NACIONAL,blue,blue,0
partes,PARTIDO RENOVACAO DEMOCRATICA (PRD) - REGIONAL,brown,brown,0
partes,FABIO TYRONE BRAGA DE OLIVEIRA,yellow,yellow,0
partes,Geralldo Fortte Alckmin registrado(a) civilmente como JOSE GERALDO FORTE DOS SANTOS FERNANDES,green,green,0
partes,José Geraldo Forte dos Santos Fernandes,default,default,0
partes,CELIA MARIA DE ALBUQUERQUE,brown,brown,0
partes,ANA PAULA BARRETO ALVES,purple,purple,0
partes,ANTONIO GERALDO CARMO DA COSTA,orange,orange,0
partes,EDIVALDO SANTOS,green,green,0
partes,EGLEA MARIA NUNES SANTIAGO GONCALVES,yellow,yellow,0
partes,ELIZABETH MARCIA DE ARAUJO GONCALVES,gray,gray,0
partes,EVERALDO JORGE MARTINS EGUCHI,blue,blue,0
partes,FABIO ARAUJO FERNANDES,gray,gray,0
partes,IVANICE ANTUNES MARQUES,green,green,0
partes,JOSE RODRIGUES DE MIRANDA,pink,pink,0
partes,LEANDRO DOS SANTOS MARAMALDO,blue,blue,0
partes,LINCOLN CASTALDELLI TRAGANTE GOMES,pink,pink,0
partes,MALAQUIAS JOSE MOTTIN,orange,orange,0
