"Rel","Name","Length","Modified","Attributes"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936.xlsx","1936.xlsx","113861","2025-04-08","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937.docx","1937.docx","137563","2024-08-13","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937.pdf","1937.pdf","762482","2024-03-20","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Artigo - versão final - 23_7_2024.docx","Artigo - versão final - 23_7_2024.docx","283052","2024-08-13","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Assuntos - 1932.docx","Assuntos - 1932.docx","37037","2024-07-02","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Assuntos - 1932.pdf","Assuntos - 1932.pdf","115757","2024-07-02","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Atas TSJE - Transc IA - 1932-1937.zip","Atas TSJE - Transc IA - 1932-1937.zip","5321159","2024-03-20","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Banco 1932-1933-1934 (com gráficos).xlsx","Banco 1932-1933-1934 (com gráficos).xlsx","1899579","2024-07-20","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Banco 1932-1933-1934 - atualizado em 20.7.2024.xlsx","Banco 1932-1933-1934 - atualizado em 20.7.2024.xlsx","1896940","2024-09-17","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Banco 1932-1933-1934.xlsx","Banco 1932-1933-1934.xlsx","801135","2024-07-06","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Banco à STI (05_06_2025).xlsx","Banco à STI (05_06_2025).xlsx","597407","2025-06-05","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Banco à STI (atualizado).xlsx","Banco à STI (atualizado).xlsx","578247","2025-06-05","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Curso - pesquisa de jurisprudência.pdf","Curso - pesquisa de jurisprudência.pdf","2873570","2024-03-25","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Dissertação (v. final) - CHIARAMONTE, Maurício Augusto - rev. 8.11.docx","Dissertação (v. final) - CHIARAMONTE, Maurício Augusto - rev. 8.11.docx","766130","2024-08-15","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\e-mail Cléber.pdf","e-mail Cléber.pdf","381802","2024-04-24","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\e-mail Rogério Arantes.pdf","e-mail Rogério Arantes.pdf","448308","2024-09-10","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Manual - pesquisa de jurisprudência.pdf","Manual - pesquisa de jurisprudência.pdf","1887815","2024-03-25","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Metodologia da pesquisa.docx","Metodologia da pesquisa.docx","21398","2024-04-24","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Orientações Paolo Ricci.txt","Orientações Paolo Ricci.txt","132","2024-11-08","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Primórdios da Justiça Eleitoral entre 1930-1937 primeiros achados.docx","Primórdios da Justiça Eleitoral entre 1930-1937 primeiros achados.docx","271472","2024-07-15","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Primórdios da Justiça Eleitoral entre 1930-1937 primeiros achados.pdf","Primórdios da Justiça Eleitoral entre 1930-1937 primeiros achados.pdf","474919","2024-07-15","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Projeto Boletins Eleitorais.pptx","Projeto Boletins Eleitorais.pptx","931884","2024-08-13","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Prompt.txt","Prompt.txt","834","2025-04-08","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Relatores.docx","Relatores.docx","14147","2024-10-22","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Resumo - Mapeando a Atuação da Justiça Eleitoral.docx","Resumo - Mapeando a Atuação da Justiça Eleitoral.docx","22522","2024-07-11","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Reunião de maio 2024.docx","Reunião de maio 2024.docx","30864","2024-04-28","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\RICCI, Paolo - O autoritarismo eleitoral dos anos 30 e o CE de 1932.pdf","RICCI, Paolo - O autoritarismo eleitoral dos anos 30 e o CE de 1932.pdf","2828376","2024-01-21","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Tabela SJUR.pdf","Tabela SJUR.pdf","77036","2024-10-22","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Terra Incógnita - mapeando a atuação da JE - primeiros passos.pdf","Terra Incógnita - mapeando a atuação da JE - primeiros passos.pdf","737324","2024-07-11","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Teste de espelho de decisão sjur.jpg","Teste de espelho de decisão sjur.jpg","575371","2025-02-21","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - agosto.docx","1932 - agosto.docx","32940","2024-02-07","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - dezembro.docx","1932 - dezembro.docx","31166","2024-02-08","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - julho.docx","1932 - julho.docx","64569","2024-02-06","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - novembro.docx","1932 - novembro.docx","23618","2024-02-08","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - outubro.docx","1932 - outubro.docx","25909","2024-02-08","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1932\1932 - setembro.docx","1932 - setembro.docx","28494","2024-02-07","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - abril.docx","1933 - abril.docx","22588","2024-02-14","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - agosto.docx","1933 - agosto.docx","37469","2024-02-27","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - dezembro.docx","1933 - dezembro.docx","33054","2024-02-27","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - fevereiro.docx","1933 - fevereiro.docx","31129","2024-02-10","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - janeiro.docx","1933 - janeiro.docx","42764","2024-02-10","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - julho.docx","1933 - julho.docx","27717","2024-02-23","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - junho.docx","1933 - junho.docx","33626","2024-02-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - maio.docx","1933 - maio.docx","42512","2024-02-16","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - março.docx","1933 - março.docx","30507","2024-02-11","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - novembro.docx","1933 - novembro.docx","33848","2024-02-27","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - outubro.docx","1933 - outubro.docx","35457","2024-02-27","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - setembro.docx","1933 - setembro.docx","39597","2024-02-27","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - abril.docx","1934 - abril.docx","24869","2024-02-28","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - agosto.docx","1934 - agosto.docx","26012","2024-02-29","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - dezembro.docx","1934 - dezembro.docx","13263","2024-02-29","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - fevereiro.docx","1934 - fevereiro.docx","25615","2024-02-28","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - janeiro.docx","1934 - janeiro.docx","24238","2024-02-27","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - julho.docx","1934 - julho.docx","28822","2024-02-29","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - junho.docx","1934 - junho.docx","26337","2024-02-28","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - maio.docx","1934 - maio.docx","25093","2024-02-28","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - março.docx","1934 - março.docx","22869","2024-02-28","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - novembro.docx","1934 - novembro.docx","13353","2024-02-29","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - outubro.docx","1934 - outubro.docx","29938","2024-02-29","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - setembro.docx","1934 - setembro.docx","38456","2024-02-29","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - abril.docx","1935 - abril.docx","50969","2024-03-17","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - agosto.docx","1935 - agosto.docx","34352","2024-03-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - dezembro.docx","1935 - dezembro.docx","30065","2024-03-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - janeiro e fevereiro.docx","1935 - janeiro e fevereiro.docx","90191","2024-03-17","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - julho.docx","1935 - julho.docx","27434","2024-03-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - junho.docx","1935 - junho.docx","31111","2024-03-17","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - maio.docx","1935 - maio.docx","51796","2024-03-17","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - março.docx","1935 - março.docx","26995","2024-03-17","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - novembro.docx","1935 - novembro.docx","40039","2024-03-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - outubro.docx","1935 - outubro.docx","35902","2024-03-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1935\1935 - setembro.docx","1935 - setembro.docx","26108","2024-03-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - abril.docx","1936 - abril.docx","30357","2024-03-03","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - agosto.docx","1936 - agosto.docx","28267","2024-03-11","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - dezembro.docx","1936 - dezembro.docx","31002","2024-03-12","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - fevereiro.docx","1936 - fevereiro.docx","28679","2024-03-03","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - janeiro.docx","1936 - janeiro.docx","28128","2024-03-03","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - julho.docx","1936 - julho.docx","33792","2024-03-11","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - junho.docx","1936 - junho.docx","24304","2024-03-11","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - maio.docx","1936 - maio.docx","27550","2024-03-11","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - março.docx","1936 - março.docx","26797","2024-03-03","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - novembro.docx","1936 - novembro.docx","29925","2024-03-11","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - outubro.docx","1936 - outubro.docx","27930","2024-03-11","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1936\1936 - setembro.docx","1936 - setembro.docx","22958","2024-03-11","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - abril.docx","1937 - abril.docx","25657","2024-03-12","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - agosto.docx","1937 - agosto.docx","32808","2024-03-12","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - fevereiro.docx","1937 - fevereiro.docx","27679","2024-03-12","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - janeiro.docx","1937 - janeiro.docx","31920","2024-03-12","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - julho.docx","1937 - julho.docx","35576","2024-03-12","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - junho.docx","1937 - junho.docx","30371","2024-03-12","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - maio.docx","1937 - maio.docx","33402","2024-03-12","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - março.docx","1937 - março.docx","29086","2024-03-12","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - outubro.docx","1937 - outubro.docx","31598","2024-03-15","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\1937\1937 - setembro.docx","1937 - setembro.docx","35103","2024-03-15","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Casal Bértoa and Enyedi 2021 (Cap. 2).docx","Casal Bértoa and Enyedi 2021 (Cap. 2).docx","23827","2024-05-30","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Casal Bértoa and Enyedi 2021 (Cap. 2).pdf","Casal Bértoa and Enyedi 2021 (Cap. 2).pdf","220084","2024-05-30","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Casal Bértoa and Enyedi 2021.pdf","Casal Bértoa and Enyedi 2021.pdf","3706992","2024-05-22","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Dupont et al 2022.docx","Dupont et al 2022.docx","19085","2024-05-30","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Dupont et al 2022.pdf","Dupont et al 2022.pdf","3187955","2024-05-17","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Mahoney and Thelen 2010 (Cap. 1).docx","Mahoney and Thelen 2010 (Cap. 1).docx","23409","2024-05-30","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Mahoney and Thelen 2010 (Cap. 1).pdf","Mahoney and Thelen 2010 (Cap. 1).pdf","134464","2024-05-30","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Mahoney and Thelen 2010.pdf","Mahoney and Thelen 2010.pdf","1148037","2024-05-17","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\measuring-electoral-integrity-around-the-world-a-new-dataset.docx","measuring-electoral-integrity-around-the-world-a-new-dataset.docx","18731","2024-05-30","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\measuring-electoral-integrity-around-the-world-a-new-dataset.pdf","measuring-electoral-integrity-around-the-world-a-new-dataset.pdf","851596","2024-05-30","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Norris 2020.docx","Norris 2020.docx","21529","2024-05-30","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Norris 2020.pdf","Norris 2020.pdf","1357070","2024-05-17","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Adjudicação\Adjudicação.zip","Adjudicação.zip","10782597","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Adjudicação\Eisenstadt 2002.pdf","Eisenstadt 2002.pdf","250743","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Adjudicação\Hernandez-Huerta 2017.pdf","Hernandez-Huerta 2017.pdf","299584","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Adjudicação\Kerr and Wahman 2021.pdf","Kerr and Wahman 2021.pdf","704195","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Adjudicação\McLoughlin 2016.pdf","McLoughlin 2016.pdf","530012","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Adjudicação\Nkansah 2016.pdf","Nkansah 2016.pdf","739695","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Adjudicação\Orozco-Henríquez 2010.pdf","Orozco-Henríquez 2010.pdf","1644333","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Adjudicação\Schultz and Toplak 2022.pdf","Schultz and Toplak 2022.pdf","3620497","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Adjudicação\Todd A. Eisenstadt - Courting Democracy in Mexico_ Party Strategies and Electoral Institutions (2003).pdf","Todd A. Eisenstadt - Courting Democracy in Mexico_ Party Strategies and Electoral Institutions (2003).pdf","2992114","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Administração\Administração.zip","Administração.zip","62127475","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Administração\Alihodzic 2023.pdf","Alihodzic 2023.pdf","1730735","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Administração\Alvarez and Hall 2006.pdf","Alvarez and Hall 2006.pdf","114379","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Administração\Asplund 2023.pdf","Asplund 2023.pdf","1150592","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Administração\Catt et al 2014.pdf","Catt et al 2014.pdf","3422987","2024-01-09","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\GRUPO TSE\Administração\Cheeseman et al 2018.pdf","Cheeseman et al 2018.pdf","1945114","2024-01-09","4199968"
