row_idx,ID,ramo,numero_processo,tipo_de_processo,relator,data_julgamento,match_stage,qtd_candidatos_total,link_1,link_2,link_3,hrefs_ordenados_todos
13021,13022,Mandato eletivo,73646,REspe,Min. Herman Benjamin,5/31/2016,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=73646/processoClasse=RESPE/decisaoData=20160531,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/53075,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=73646/processoClasse=RESPE/decisaoData=20160531 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/53075
13060,13061,Mandato eletivo,73646,REspe,Min. Herman Benjamin,5/31/2016,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=73646/processoClasse=RESPE/decisaoData=20160531,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/53075,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=73646/processoClasse=RESPE/decisaoData=20160531 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/53075
13068,13069,Mandato eletivo,4529,Ag,Min. Fernando Neves,2/5/2004,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4529/processoClasse=AG/decisaoData=20040205,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19116,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4529/processoClasse=AG/decisaoData=20040205 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19116
13078,13079,Mandato eletivo,160421,AgR-REspe,Min. Arnaldo Versiani,12/13/2011,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=160421/processoClasse=RESPE/decisaoData=20111213,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43459,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=160421/processoClasse=RESPE/decisaoData=20111213 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43459
13082,13083,Mandato eletivo,160421,AgR-REspe,Min. Arnaldo Versiani,12/13/2011,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=160421/processoClasse=RESPE/decisaoData=20111213,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43459,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=160421/processoClasse=RESPE/decisaoData=20111213 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43459
13091,13092,Mandato eletivo,1515,RO,Min. Fernando Gonçalves,4/23/2009,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1515/processoClasse=RO/decisaoData=20090423,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/35432,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1515/processoClasse=RO/decisaoData=20090423 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/35432
13124,13125,Mandato eletivo,12143,Ac.,Min. Américo Luz,12/17/1991,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14667,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/8601,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14667 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/8601
13125,13126,Mandato eletivo,12144,Ac.,Min. Américo Luz,12/17/1991,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14667,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/8601,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14667 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/8601
13135,13136,Mandato eletivo,61,RO,Min. Costa Porto,11/6/1997,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=61/processoClasse=RO/decisaoData=19971106,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3141,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=61/processoClasse=RO/decisaoData=19971106 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3141
13160,13161,Mandato eletivo,61,RO,Min. Costa Porto,11/6/1997,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=61/processoClasse=RO/decisaoData=19971106,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3141,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=61/processoClasse=RO/decisaoData=19971106 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3141
13163,13164,Mandato eletivo,61,RO,Min. Costa Porto,11/6/1997,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=61/processoClasse=RO/decisaoData=19971106,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3141,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=61/processoClasse=RO/decisaoData=19971106 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3141
13174,13175,Mandato eletivo,9530,REspe,Min. Hugo Gueiros,7/1/1992,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=9530/processoClasse=RESPE/decisaoData=19920701,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/16813,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=9530/processoClasse=RESPE/decisaoData=19920701 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/16813
13176,13177,Mandato eletivo,4410,Ag,Min. Fernando Neves,9/16/2003,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4410/processoClasse=AG/decisaoData=20030916,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18782,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4410/processoClasse=AG/decisaoData=20030916 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18782
13203,13204,Mandato eletivo,73646,REspe,Min. Herman Benjamin,5/31/2016,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=73646/processoClasse=RESPE/decisaoData=20160531,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/53075,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=73646/processoClasse=RESPE/decisaoData=20160531 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/53075
13233,13234,Mandato eletivo,62119,REspe,Min. Gilmar Mendes,11/12/2015,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=62119/processoClasse=RESPE/decisaoData=20151112,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52752,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=62119/processoClasse=RESPE/decisaoData=20151112 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52752
13262,13263,Mandato eletivo,160421,AgR-REspe,Min. Arnaldo Versiani,12/13/2011,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=160421/processoClasse=RESPE/decisaoData=20111213,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43459,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=160421/processoClasse=RESPE/decisaoData=20111213 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43459
13272,13273,Mandato eletivo,4529,Ag,Min. Fernando Neves,2/5/2004,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4529/processoClasse=AG/decisaoData=20040205,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19116,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4529/processoClasse=AG/decisaoData=20040205 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19116
13354,13355,Mandato eletivo,62119,REspe,Min. Gilmar Mendes,11/12/2015,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=62119/processoClasse=RESPE/decisaoData=20151112,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52752,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=62119/processoClasse=RESPE/decisaoData=20151112 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52752
13388,13389,Mandato eletivo,61,Ac.,Min. Costa Porto,11/6/1997,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=61/processoClasse=RO/decisaoData=19971106,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3141,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=61/processoClasse=RO/decisaoData=19971106 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3141
13394,13395,Mandato eletivo,9421,REspe,Min. Américo Luz,9/10/1991,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=9421/processoClasse=RESPE/decisaoData=19910910,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11057,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=9421/processoClasse=RESPE/decisaoData=19910910 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11057
13401,13402,Mandato eletivo,4410,Ag,Min. Fernando Neves,9/16/2003,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4410/processoClasse=AG/decisaoData=20030916,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18782,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4410/processoClasse=AG/decisaoData=20030916 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18782
13443,13444,Mandato eletivo,9530,REspe,Min. Hugo Gueiros,7/1/1992,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=9530/processoClasse=RESPE/decisaoData=19920701,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/16813,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=9530/processoClasse=RESPE/decisaoData=19920701 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/16813
13483,13484,Mandato eletivo,4410,Ag,Min. Fernando Neves,9/16/2003,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4410/processoClasse=AG/decisaoData=20030916,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18782,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4410/processoClasse=AG/decisaoData=20030916 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18782
13496,13497,Mandato eletivo,12065,Ac.,Min. Américo Luz,9/10/1991,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11057,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=9421/processoClasse=RESPE/decisaoData=19910910,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11057 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=9421/processoClasse=RESPE/decisaoData=19910910
13497,13498,Mandato eletivo,9421,REspe,Min. Américo Luz,9/10/1991,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=9421/processoClasse=RESPE/decisaoData=19910910,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11057,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=9421/processoClasse=RESPE/decisaoData=19910910 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11057
13546,13547,Mandato eletivo,2882,AgR-REspe,Min. Luciana Lóssio,5/6/2014,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2882/processoClasse=RESPE/decisaoData=20140506,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49734,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2882/processoClasse=RESPE/decisaoData=20140506 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49734
13730,13731,Mandato eletivo,2882,AgR-REspe,Min. Luciana Lóssio,5/6/2014,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2882/processoClasse=RESPE/decisaoData=20140506,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49734,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2882/processoClasse=RESPE/decisaoData=20140506 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49734
13783,13784,Mandato eletivo,3630,MS,Min. José Delgado,12/18/2007,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=3630/processoClasse=MS/decisaoData=20071218,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/29644,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=3630/processoClasse=MS/decisaoData=20071218 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/29644
13840,13841,Mandato eletivo,3630,MS,Min. José Delgado,12/18/2007,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=3630/processoClasse=MS/decisaoData=20071218,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/29644,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=3630/processoClasse=MS/decisaoData=20071218 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/29644
13898,13899,Matéria Administrativa,22123,Res.,Min. Marco Aurélio,,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/24654,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1677/processoClasse=PET/decisaoData=20051201,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/24654 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1677/processoClasse=PET/decisaoData=20051201
14207,14208,Matéria processual,967904,REspe,Min. Nancy Andrighi,5/8/2012,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=967904/processoClasse=RESPE/decisaoData=20120508,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/44509,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=967904/processoClasse=RESPE/decisaoData=20120508 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/44509
14230,14231,Matéria processual,245,AgRgAR,Min. Caputo Bastos,10/10/2006,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=245/processoClasse=AR/decisaoData=20061010,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/27276,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=245/processoClasse=AR/decisaoData=20061010 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/27276
14274,14275,Matéria processual,5477,AgR-REspe,Min. Luciana Lóssio,4/20/2017,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=5477/processoClasse=RESPE/decisaoData=20170420,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/256003,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=5477/processoClasse=RESPE/decisaoData=20170420 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/256003
14275,14276,Matéria processual,14272,AgR-REspe,Min. Herman Benjamin,10/20/2016,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=14272/processoClasse=RESPE/decisaoData=20161020,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/126394,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=14272/processoClasse=RESPE/decisaoData=20161020 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/126394
14287,14288,Matéria processual,47973,ED-AI,Min. Henrique Neves da Silva,9/19/2013,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=47973/processoClasse=AI/decisaoData=20130919,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48250,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=47973/processoClasse=AI/decisaoData=20130919 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48250
14291,14292,Matéria processual,15762,AgR-REspe,Min. Nancy Andrighi,12/6/2012,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15762/processoClasse=RESPE/decisaoData=20121206,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/47115,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15762/processoClasse=RESPE/decisaoData=20121206 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/47115
14314,14315,Matéria processual,25219,AgR-REspe,Min. Napoleão Nunes Maia Filho,11/8/2016,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=25219/processoClasse=RESPE/decisaoData=20161108,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/127456,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=25219/processoClasse=RESPE/decisaoData=20161108 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/127456
14322,14323,Matéria processual,47973,ED-AI,Min. Henrique Neves da Silva,9/19/2013,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=47973/processoClasse=AI/decisaoData=20130919,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48250,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=47973/processoClasse=AI/decisaoData=20130919 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48250
14324,14325,Matéria processual,15762,AgR-REspe,Min. Nancy Andrighi,12/6/2012,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15762/processoClasse=RESPE/decisaoData=20121206,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/47115,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15762/processoClasse=RESPE/decisaoData=20121206 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/47115
14340,14341,Matéria processual,11495,AgR-AI,Min. Gilmar Mendes,4/28/2015,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11495/processoClasse=AI/decisaoData=20150428,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52137,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11495/processoClasse=AI/decisaoData=20150428 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52137
14341,14342,Matéria processual,41591,AgR-AI,Min. Nancy Andrighi,6/21/2011,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=41591/processoClasse=AI/decisaoData=20110621,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/42166,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=41591/processoClasse=AI/decisaoData=20110621 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/42166
14342,14343,Matéria processual,275979,AgR-AI,Min. Laurita Vaz,11/5/2013,C_processo,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=275979/processoClasse=AI/decisaoData=20131105,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48497,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=275979/processoClasse=AI/decisaoData=20131105 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48497
14344,14345,Matéria processual,297763,AgR-AI,Min. Gilson Dipp,8/16/2012,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=297763/processoClasse=AI/decisaoData=20120816,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/45429,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=297763/processoClasse=AI/decisaoData=20120816 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/45429
14378,14379,Matéria processual,7531,AgRgAg,Min. Joaquim Barbosa,9/23/2008,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=7531/processoClasse=AG/decisaoData=20080923,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/32737,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=7531/processoClasse=AG/decisaoData=20080923 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/32737
14440,14441,Matéria processual,23830,AgR-REspe,Min. Admar Gonzaga,3/10/2015,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=23830/processoClasse=RESPE/decisaoData=20150310,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/51820,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=23830/processoClasse=RESPE/decisaoData=20150310 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/51820
14486,14487,Matéria processual,9427,AgR-REspe,Min. Napoleão Nunes Maia Filho,4/27/2017,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/256303,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/257017,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/256303 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/257017
14487,14488,Matéria processual,25219,AgR-REspe,Min. Napoleão Nunes Maia Filho,11/8/2016,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=25219/processoClasse=RESPE/decisaoData=20161108,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/127456,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=25219/processoClasse=RESPE/decisaoData=20161108 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/127456
