ID_novo,ramo,numero_processo,tipo_de_processo,relator,data_julgamento,link_1,fonte_html,texto_citacao_raw
25685,Desincompatibilização e afastamentos,899,Cta,Min. Humberto Gomes de Barros,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19366,local,"(Res. nº 21784 na Cta nº 899, de 1º.6.2004, rel. Min. Humberto Gomes de Barros.)"
25686,Desincompatibilização e afastamentos,924,Cta,Min. Carlos Velloso,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19165,local,"(Res. nº 21704 na Cta nº 924, de 1º.4.2004, rel. Min. Carlos Velloso.)"
25687,Desincompatibilização e afastamentos,926,Cta,Min. Fernando Neves,8/19/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/245,local,"(Res. n° 21465 na Cta nº 926, de 19.8.2003, rel. Min. Fernando Neves.)"
25688,Desincompatibilização e afastamentos,936,Cta,Min. Barros Monteiro,9/4/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1080,local,"Res. n° 21487 na Cta nº 936, de 4.9.2003, rel. Min. Barros Monteiro;"
25689,Desincompatibilização e afastamentos,946,Cta,Min. Ellen Gracie,10/7/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18828,local,"Res. n° 21521 na Cta nº 946, de 7.10.2003, rel. Min. Ellen Gracie;"
25690,Desincompatibilização e afastamentos,947,Cta,Min. Luiz Carlos Madeira,9/30/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/248,local,"(Res. n o 21511 na Cta nº 947, de 30.9.2003, rel. Min. Luiz Carlos Madeira.)"
25691,Desincompatibilização e afastamentos,953,Cta,Min. Luiz Carlos Madeira,9/30/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/24940,local,"(Res. n° 21513 na Cta nº 953, de 30.9.2003, rel. Min. Luiz Carlos Madeira.)"
25692,Desincompatibilização e afastamentos,973,Cta,Min. Carlos Velloso,11/18/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18871,local,"Res. n° 21564 na Cta nº 973, de 18.11.2003, rel. Min. Carlos Velloso.)"
25693,Desincompatibilização e afastamentos,992,Cta,Min. Francisco Peçanha Martins,3/30/2004,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19184,local,"(Res. nº 21695 na Cta nº 992, de 30.3.2004, rel. Min. Francisco Peçanha Martins.)"
25694,Diplomação,13445,Ac.,"Min. Carlos Velloso, red",5/20/1993,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/16882,local,"(Ac. nº 13445 no AgMS nº 2006, de 20.5.93, rel. Min. Carlos Velloso, red. designado Min. Marco Aurélio.)"
25695,Diplomação,13785,Ac.,Min. Diniz de Andrada,6/29/1993,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=13785/processoClasse=MC/decisaoData=19930629,local,"(Ac. de 29.6.93 no AMC nº 13520, rel. Min. Diniz de Andrada.)"
25696,Diplomação,19175,PA,Min. Ricardo Lewandowski,8/6/2009,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/36259,local,"(Res. nº 23097 no PA nº 19175, de 6.8.2009, rel. Min. Ricardo Lewandowski.)"
25697,Diplomação,20977,Ac.,Min. Luiz Carlos Madeira,6/3/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/101,local,"(Ac. de 3.6.2003 no AgRgREspe nº 20977, rel. Min. Luiz Carlos Madeira.)"
25698,Diplomação,21355,Res.,Min. Sálvio de Figueiredo,3/6/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1450,local,"(Res. nº 21355 na Pet. nº 1301, de 6.3.2003, rel. Min. Sálvio de Figueiredo.)"
25699,Diplomação,307,Cta,Min. Costa Porto,12/17/1996,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9237,local,"(Res. nº 19766 na Cta nº 307, de 17.12.96, rel. Min. Costa Porto.)"
25700,Diplomação,357,RCEd,Min. José Guilherme Villela,3/17/1983,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18604,local,"(Ac. nº 7309 no RCEd n° 357, de 17.3.83, rel. Min. José Guilherme Villela.)"
25701,Diplomação,391,RCEd,Min. Carlos Velloso,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/8611,local,"Ac. nº 8835 no RCEd nº 391, de 1º.7.87, rel. Min. Carlos Velloso.)"
25702,Diplomação,396,RCEd,Min. Carlos Velloso,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9402,local,"(Ac. nº 8839 no RCEd nº 396, de 1º.7.87, rel. Min. Carlos Velloso;"
25703,Diplomação,405,RCEd,Min. Roberto Rosas,4/21/1987,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9400,local,"(Ac. nº 8721 no RCEd nº 405, de 21.4.87, rel. Min. Roberto Rosas.)"
25704,Diplomação,408,RCEd,Min. Aldir Passarinho,6/4/1987,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/12829,local,"(Ac. nº 8807 no RCEd nº 408, de 4.6.87, rel. Min. Aldir Passarinho.)"
25705,Diplomação,4964,Ag,Min. Rodrigues Alckmin,11/22/1977,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4964/processoClasse=AG/decisaoData=19771122,local,"(Ac. nº 6397 no Ag nº 4964, de 22.11.77, rel. Min. Rodrigues Alckmin.)"
25706,Diplomação,60029160,AREspE,Min. Floriano de Azevedo Marques,10/16/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3471014,local,"(Ac. de 16/10/2025 no AREspE n. 060029160, rel. Min. Floriano de Azevedo Marques.)"
25707,Diplomação,6687,Ac.,Min. Aldir Passarinho,6/30/1987,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6687/processoClasse=RESPE/decisaoData=19870630,local,"( Ac. de 30.6.87 no ERESPE nº 8834, rel. Min. Aldir Passarinho. )"
25708,Diplomação,7754,Ac.,Min. José Guilherme Villela,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/17470,local,"(Ac. nº 7754 no AgRgMS nº 618, de 1º.2.84, rel. Min. José Guilherme Villela.)"
25709,Diplomação,786,Cta,Min. Fernando Neves,5/2/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=786/processoClasse=CTA/decisaoData=20020502,local,"(Res. nº 21087 na Cta nº 786, de 2.5.2002, rel. Min. Fernando Neves.)"
25710,Diplomação,8716,RO,Min. Torquato Jardim,4/9/1992,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3260,local,"(Ac. nº 12295 no RO nº 8716, de 9.4.92, rel. Min. Torquato Jardim.)"
25711,Direito de resposta na propaganda eleitoral,60048546,Ac.,Min. Floriano de Azevedo Marques,12/4/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3487502,local,"(Ac. de 4/12/2025 no AgR-REspEl n. 060048546, rel. Min. Floriano de Azevedo Marques.)"
25712,Direito de resposta na propaganda eleitoral,66,Inst,Min. Fernando Neves,9/23/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=66/processoClasse=INST/decisaoData=20020923,local,"(Res. nº 21220 na Inst nº 66, de 23.9.2002, rel. Min. Fernando Neves.)"
25713,Direito de resposta na propaganda eleitoral,91,Res.,Min. Luiz Carlos Madeira,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=91/processoClasse=RP/decisaoData=19980901,local,"(Res. n° 20341 na Rp nº 91, de 1º.9.98, rel. Min. Luiz Carlos Madeira.)"
25714,Eleitor: do alistamento ao voto,10471,Cta,Min. Roberto Rosas,11/3/1989,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11364,local,"(Res. nº 15850 na Cta nº 10471, de 3.11.89, rel. Min. Roberto Rosas.)"
25715,Eleitor: do alistamento ao voto,1126,Cta,Min. Humberto Gomes de Barros,11/30/2004,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1126/processoClasse=CTA/decisaoData=20041130,local,"(Res. nº 21966 na Cta nº 1126, de 30.11.2004, rel. Min. Humberto Gomes de Barros.)"
25716,Eleitor: do alistamento ao voto,11970,Pet,Min. Paulo Brossard,4/16/1991,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/17494,local,"(Res. nº 17387 na Pet nº 11970, de 16.4.91, rel. Min. Paulo Brossard.)"
25717,Eleitor: do alistamento ao voto,1240,Cta,Min. César Asfor Rocha,6/29/2006,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1240/processoClasse=CTA/decisaoData=20060629,local,"(Res. nº 22263 na Cta nº 1240, de 29.6.2006, rel. Min. César Asfor Rocha.)"
25718,Eleitor: do alistamento ao voto,1327,Pet,Min. Luiz Carlos Madeira,5/20/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1327/processoClasse=PET/decisaoData=20030520,local,"(Res. nº 21399 na Pet nº 1327, de 20.5.2003, rel. Min. Luiz Carlos Madeira.)"
25719,Eleitor: do alistamento ao voto,13432,Pet,Min. José Cândido,12/18/1992,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18684,local,"(Res. nº 18872 na Pet nº 13432, de 18.12.92, rel. Min. José Cândido.)"
25720,Eleitor: do alistamento ao voto,1395,Pet,Min. Luiz Carlos Madeira,11/11/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1395/processoClasse=PET/decisaoData=20031111,local,"(Res. nº 21559 na Pet nº 1395, de 11.11.2003, rel. Min. Luiz Carlos Madeira.)"
25721,Eleitor: do alistamento ao voto,1402,Pet,Min. Luiz Carlos Madeira,12/9/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1402/processoClasse=PET/decisaoData=20031209,local,"(Res. nº 21588 na Pet nº 1402, de 9.12.2003, rel. Min. Luiz Carlos Madeira.)"
25722,Eleitor: do alistamento ao voto,1431,Pet,Min. Cesar Asfor Rocha,8/18/2005,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1431/processoClasse=PET/decisaoData=20050818,local,"(Res. nº 22059 na Pet nº 1431, de 18.8.2005, rel. Min. Cesar Asfor Rocha.)"
25723,Eleitor: do alistamento ao voto,1480,Pet,Min. Luiz Carlos Madeira,8/5/2004,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1480/processoClasse=PET/decisaoData=20040805,local,"(Res. nº 21872 na Pet nº 1480, de 5.8.2004, rel. Min. Luiz Carlos Madeira.)"
25724,Eleitor: do alistamento ao voto,1576,Cta,Min. Felix Fischer,5/5/2008,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1576/processoClasse=CTA/decisaoData=20080505,local,"(Res. nº 22783 na Cta nº 1576, de 5.5.2008, rel. Min. Felix Fischer.)"
25725,Eleitor: do alistamento ao voto,16,PA,Min. Costa Leite,11/16/1995,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/6712,local,"(Res. nº 19387 no PA nº 16, de 16.11.95, rel. Min. Costa Leite;"
25726,Eleitor: do alistamento ao voto,1679,Pet,Min. Humberto Gomes de Barros,10/11/2005,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1679/processoClasse=PET/decisaoData=20051011,local,"(Res. nº 22100 na Pet nº 1679, de 11.10.2005, rel. Min. Humberto Gomes de Barros.)"
25727,Eleitor: do alistamento ao voto,16957,PA,Min. Fernando Neves,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=16957/processoClasse=PA/decisaoData=20000801,local,"(Res. n º 20686 no PA nº 16957, de 1º.8.2000, rel. Min. Fernando Neves.)"
25728,Eleitor: do alistamento ao voto,17,Pet,Min. Costa Leite,11/16/1995,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14746,local,"Res. nº 19388 na Pet nº 17, de 16.11.95, rel. Min. Costa Leite.)"
25729,Eleitor: do alistamento ao voto,17553,PA,Min. Néri da Silveira,9/9/1998,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=17553/processoClasse=PA/decisaoData=19980909,local,"(Res. nº 20351 no PA nº 17553, de 9.9.98, rel. Min. Néri da Silveira.)"
25730,Eleitor: do alistamento ao voto,18393,PA,Min. Garcia Vieira,9/12/2000,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18393/processoClasse=PA/decisaoData=20000912,local,"(Res. nº 20717 no PA nº 18393, de 12.9.2000, rel. Min. Garcia Vieira.)"
25731,Eleitor: do alistamento ao voto,18610,PA,Min. Garcia Vieira,4/24/2001,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18610/processoClasse=PA/decisaoData=20010424,local,"(Res. nº 20797 no PA nº 18610, de 24.4.2001, rel. Min. Garcia Vieira.)"
25732,Eleitor: do alistamento ao voto,18768,PA,"Min. Fernando Neves,",4/23/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18768/processoClasse=PA/decisaoData=20020423,local,"Res. nº 21075 no PA nº 18768, de 23.4.2002, rel. Min. Fernando Neves,"
25733,Eleitor: do alistamento ao voto,18805,PA,Min. Sálvio de Figueiredo,6/4/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18805/processoClasse=PA/decisaoData=20020604,local,"(Res. nº 21113 no PA nº 18805, de 4.6.2002, rel. Min. Sálvio de Figueiredo.)"
25734,Eleitor: do alistamento ao voto,18812,PA,Min. Sálvio de Figueiredo,5/28/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18812/processoClasse=PA/decisaoData=20020528,local,"(Res. nº 21107 no PA nº 18812, de 28.5.2002, rel. Min. Sálvio de Figueiredo;"
25735,Eleitor: do alistamento ao voto,18830,PA,Min. Sálvio de Figueiredo,6/27/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2596,local,"(Res. nº 21145 no PA nº 18830, de 27.6.2002, rel. Min. Sálvio de Figueiredo;"
25736,Eleitor: do alistamento ao voto,18932,PA,Min. Sálvio de Figueiredo,9/26/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18932/processoClasse=PA/decisaoData=20020926,local,"(Res. nº 21225 no PA nº 18932, de 26.9.2002, rel. Min. Sálvio de Figueiredo.)"
25737,Eleitor: do alistamento ao voto,19052,PA,Min. Luiz Carlos Madeira,8/12/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19052/processoClasse=PA/decisaoData=20030812,local,"(Res. nº 21448 no PA nº 19052, de 12.8.2003, rel. Min. Luiz Carlos Madeira.)"
25738,Eleitor: do alistamento ao voto,19057,PA,Min. Fernando Neves,8/19/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19057/processoClasse=PA/decisaoData=20030819,local,"Res. nº 21468 no PA nº 19057, de 19.8.2003, rel. Min. Fernando Neves.)"
25739,Eleitor: do alistamento ao voto,19069,PA,Min. Carlos Velloso,9/30/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19069/processoClasse=PA/decisaoData=20030930,local,"Res. nº 21515 no PA nº 19069, de 30.9.2003, rel. Min. Carlos Velloso"
25740,Eleitor: do alistamento ao voto,19084,PA,"Min. Luiz Carlos Madeira, rel",11/11/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19084/processoClasse=PA/decisaoData=20031111,local,"(Res. nº 21561 no PA nº 19084, de 11.11.2003, rel. Min. Luiz Carlos Madeira, rel. designado Min. Fernando Neves.)"
25741,Eleitor: do alistamento ao voto,19117,PA,Min. Ellen Gracie,2/17/2004,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19117/processoClasse=PA/decisaoData=20040217,local,"(Res. nº 21629 no PA nº 19117, de 17.2.2004, rel. Min. Ellen Gracie.)"
25742,Eleitor: do alistamento ao voto,19125,PA,Min. Barros Monteiro,2/26/2004,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19125/processoClasse=PA/decisaoData=20040226,local,"(Res. nº 21643 no PA nº 19125, de 26.2.2004, rel. Min. Barros Monteiro.)"
25743,Eleitor: do alistamento ao voto,19342,PA,Min. Francisco Peçanha Martins,3/29/2005,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19342/processoClasse=PA/decisaoData=20050329,local,"(Res. nº 22008 no PA nº 19342, de 29.3.2005, rel. Min. Francisco Peçanha Martins.)"
25744,Eleitor: do alistamento ao voto,19404,PA,Min. Humberto Gomes de Barros,8/2/2005,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19404/processoClasse=PA/decisaoData=20050802,local,"(Res. nº 22050 no PA nº 19404, de 2.8.2005, rel. Min. Humberto Gomes de Barros.)"
25745,Eleitor: do alistamento ao voto,19498,PA,Min. Cesar Asfor Rocha,9/26/2006,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19498/processoClasse=PA/decisaoData=20060926,local,"(Res. nº 22424 no PA nº 19498, de 26.9.2006, rel. Min. Cesar Asfor Rocha.)"
25746,Eleitor: do alistamento ao voto,19687,PA,Min. Cesar Asfor Rocha,9/28/2006,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/27444,local,"(Res. nº 22427 no PA nº 19687, de 28.9.2006, rel. Min. Cesar Asfor Rocha.)"
25747,Eleitor: do alistamento ao voto,198294,PA,Min. Arnaldo Versiani,8/3/2010,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/38860,local,"(Res. nº 23307 no PA nº 198294, de 3.8.2010, rel. Min. Arnaldo Versiani.)"
25748,Eleitor: do alistamento ao voto,19840,PA,Min. Fernando Gonçalves,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19840/processoClasse=PA_/decisaoData=20100601,local,"(Res. nº 23274 no PA nº 19840, de 1º.6.2010, rel. Min. Fernando Gonçalves.)"
25749,Eleitor: do alistamento ao voto,20177,PA,Min. Arnaldo Versiani,3/26/2009,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/35171,local,"(Res. nº 23029 no PA nº 20177, de 26.3.2009, rel. Min. Arnaldo Versiani.)"
25750,Eleitor: do alistamento ao voto,20198,PA,Min. Marcelo Ribeiro,8/20/2009,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/44327,local,"(Res. nº 23111 no PA nº 20198, de 20.8.2009, rel. Min. Marcelo Ribeiro.)"
25751,Eleitor: do alistamento ao voto,20261,PA,Min. Felix Fischer,10/27/2009,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=20261/processoClasse=PA/decisaoData=20091027,local,"(Res. nº 23175 no PA nº 20261, de 27.10.2009, rel. Min. Felix Fischer.)"
25752,Eleitor: do alistamento ao voto,20634,Res.,Min. Maurício Corrêa,5/23/2000,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/5471,local,"(Res. nº 20634 no AgRgPet nº 802, de 23.5.2000, rel. Min. Maurício Corrêa;"
25753,Eleitor: do alistamento ao voto,21754,Res.,Min. Ellen Gracie,5/13/2004,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19285,local,"(Res. nº 21754 na RvE nº 480, de 13.5.2004, rel. Min. Ellen Gracie.)"
25754,Eleitor: do alistamento ao voto,21999,Res.,Min. Humberto Gomes de Barros,3/8/2005,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/23440,local,"(Res. nº 21999 na RvE nº 484, de 8.3.2005, rel. Min. Humberto Gomes de Barros.)"
25755,Eleitor: do alistamento ao voto,22148,Res.,Min. Humberto Gomes de Barros,2/23/2006,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/24988,local,"(Res. nº 22148 na RvE nº 501, de 23.2.2006, rel. Min. Humberto Gomes de Barros.)"
25756,Eleitor: do alistamento ao voto,23188,Res.,Min. Fernando Gonçalves,12/10/2009,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/106278,local,"Res. nº 23188 na RvE nº 591, de 10.12.2009, rel. Min. Fernando Gonçalves"
25757,Eleitor: do alistamento ao voto,2751,Pet,Min. Ricardo Lewandowski,10/15/2009,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2751/processoClasse=PET_/decisaoData=20091015,local,"(Res. nº 23164 na Pet nº 2751, de 15.10.2009, rel. Min. Ricardo Lewandowski.)"
25758,Eleitor: do alistamento ao voto,364,Pet,Min. Costa Porto,9/18/1997,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11169,local,"(Res. nº 19971 na Pet nº 364, de 18.9.97, rel. Min. Costa Porto.)"
25759,Eleitor: do alistamento ao voto,403,Cta,Min. Eduardo Alckmin,8/19/1998,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=403/processoClasse=CTA/decisaoData=19980819,local,"(Res. nº 20318 na Cta nº 403, de 19.8.98, rel. Min. Eduardo Alckmin.)"
25760,Eleitor: do alistamento ao voto,455,Res.,Min. Humberto Gomes de Barros,12/15/2005,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=455/processoClasse=RVE/decisaoData=20051215,local,"(Res. nº 22128 na RvE nº 455, de 15.12.2005, rel. Min. Humberto Gomes de Barros.)"
